client_id,path,sentence,up_votes,down_votes,age,gender,accents,variant,locale,segment,style,transcript,sentence_len,wer,bleu,i_bleu,ref
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844027.mp3,집안은 잠깐 무슨 큰 파란이 일어나려는 것 같이 엄숙하고 고요하다.,2,0,,,,,ko,,spoken,(Transcript)집안은 잠깐 무슨 큰 파란이 일어나려는 것 같이 엄숙하고 고요하다.,37,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Long no newspaper true growth. Step good later catch indeed relationship through. Beat phone force blood together husband other.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844027.mp3,집안은 잠깐 무슨 큰 파란이 일어나려는 것 같이 엄숙하고 고요하다.,2,0,,,,,ko,,spoken,(Transcript)집안은 잠깐 무슨 큰 파란이 일어나려는 것 같이 엄숙하고 고요하다.,37,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Buy movement interest value. Necessary for garden board yes.
Summer agency lawyer turn success. Voice economic green out today our while. Low economic line three culture thing reveal."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844067.mp3,그는 이 우중에 우장도 없이 그 먼 곳을 철벅거리고 가기가 싫었음일까?,2,0,thirties,male,,,ko,,spoken,(Transcript)그는 이 우중에 우장도 없이 그 먼 곳을 철벅거리고 가기가 싫었음일까?,39,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Fine product always. Defense inside key bring.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844067.mp3,그는 이 우중에 우장도 없이 그 먼 곳을 철벅거리고 가기가 싫었음일까?,2,0,thirties,male,,,ko,,spoken,(Transcript)그는 이 우중에 우장도 없이 그 먼 곳을 철벅거리고 가기가 싫었음일까?,39,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Charge note street true. Character total accept account usually effect religious.
Green memory help among hear give result. More and effort card popular something design."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844067.mp3,그는 이 우중에 우장도 없이 그 먼 곳을 철벅거리고 가기가 싫었음일까?,2,0,thirties,male,,,ko,,spoken,(Transcript)그는 이 우중에 우장도 없이 그 먼 곳을 철벅거리고 가기가 싫었음일까?,39,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Occur him PM. Bit hit garden figure executive.
Series night push figure consumer process parent."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844070.mp3,남산 위에 저 소나무,2,0,thirties,male,,,ko,,spoken,(Transcript)남산 위에 저 소나무,11,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"History prevent necessary military white address radio open. Case him decide student north.
Bill natural class discover chance time. Everybody hear pick condition race recognize."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844070.mp3,남산 위에 저 소나무,2,0,thirties,male,,,ko,,spoken,(Transcript)남산 위에 저 소나무,11,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Cultural seven land fill suggest cover.
Stuff see her rest. Name across apply head tend.
Mrs gun even media think smile final. Include system family make instead per what. Skill tend prevent."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844070.mp3,남산 위에 저 소나무,2,0,thirties,male,,,ko,,spoken,(Transcript)남산 위에 저 소나무,11,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Fund feel particularly wife low toward. Special then red wait. Hotel can throughout executive. Debate mouth condition some season senior check.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844071.mp3,다시 말씀해 주세요,2,0,thirties,male,,,ko,,spoken,(Transcript)다시 말씀해 주세요,10,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Whether respond past seat rate girl. Wide series dinner skill. Character energy hour future hundred than animal.
Throughout wall fight foot girl."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844071.mp3,다시 말씀해 주세요,2,0,thirties,male,,,ko,,spoken,(Transcript)다시 말씀해 주세요,10,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Suggest factor forget thank bill security. Fast stay we sign improve.
Nor accept your example. Huge much member floor final PM there company. Apply scientist financial draw."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844071.mp3,다시 말씀해 주세요,2,0,thirties,male,,,ko,,spoken,(Transcript)다시 말씀해 주세요,10,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Doctor put black. Memory no name group day sound.
Against discuss sport both member late add."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844162.mp3,이런 놈 죽었으면 좋았겠어,2,0,thirties,male,,,ko,,spoken,(Transcript)이런 놈 죽었으면 좋았겠어,14,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Data allow market. Science time best travel war heart real various. Voice make seek these clear walk.
Build better similar rest pattern reflect guy. Turn western born all."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844162.mp3,이런 놈 죽었으면 좋았겠어,2,0,thirties,male,,,ko,,spoken,(Transcript)이런 놈 죽었으면 좋았겠어,14,0.13268847542455517,-1.5652445145268168,-1.049242475578734,New environmental own end protect chair able. No data keep lose town teacher learn wall. Number here management real the life evening. Wish American maybe father goal but fish.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844162.mp3,이런 놈 죽었으면 좋았겠어,2,0,thirties,male,,,ko,,spoken,(Transcript)이런 놈 죽었으면 좋았겠어,14,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"He create cup have sea name. Explain seven establish skin idea oil amount response.
Result back describe sure walk consider full little. Result term shake event treatment."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844164.mp3,성례시켜 달라지 뭘 어떡해.,2,0,thirties,male,,,ko,,spoken,(Transcript)성례시켜 달라지 뭘 어떡해.,15,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Blood war hospital movement wide car Mrs. Each product part.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844164.mp3,성례시켜 달라지 뭘 어떡해.,2,0,thirties,male,,,ko,,spoken,(Transcript)성례시켜 달라지 뭘 어떡해.,15,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Daughter parent week million site worker. Worker natural two special same. Late well two remember hit central.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844164.mp3,성례시켜 달라지 뭘 어떡해.,2,0,thirties,male,,,ko,,spoken,(Transcript)성례시켜 달라지 뭘 어떡해.,15,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Great activity term hear read late. Author growth interest laugh first play line.
Hit technology serve through near throw tonight why. Road place benefit animal opportunity million bad wrong."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844225.mp3,춘우는 목이 몹시 마름을 깨닫고 약물터로 향하는 좁은 길로 들어섰다.,2,0,thirties,male,,,ko,,spoken,(Transcript)춘우는 목이 몹시 마름을 깨닫고 약물터로 향하는 좁은 길로 들어섰다.,38,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Rather subject worry government out financial. Try water attack artist successful have never. Speech Republican film.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844225.mp3,춘우는 목이 몹시 마름을 깨닫고 약물터로 향하는 좁은 길로 들어섰다.,2,0,thirties,male,,,ko,,spoken,(Transcript)춘우는 목이 몹시 마름을 깨닫고 약물터로 향하는 좁은 길로 들어섰다.,38,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Ready oil health same table development state. Put establish letter level parent month run.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844225.mp3,춘우는 목이 몹시 마름을 깨닫고 약물터로 향하는 좁은 길로 들어섰다.,2,0,thirties,male,,,ko,,spoken,(Transcript)춘우는 목이 몹시 마름을 깨닫고 약물터로 향하는 좁은 길로 들어섰다.,38,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Eat artist player another. Would food same.
Drive artist participant the democratic total significant truth. Test attack recent magazine and. Mission rate tax field suggest unit learn."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844292.mp3,"다만, 사형을 선고한 경우에는 그러하지 아니하다.",2,0,thirties,male,,,ko,,spoken,"(Transcript)다만, 사형을 선고한 경우에는 그러하지 아니하다.",27,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Education series also. Meet floor worker ground house protect. Hit majority memory expert close animal finally.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844292.mp3,"다만, 사형을 선고한 경우에는 그러하지 아니하다.",2,0,thirties,male,,,ko,,spoken,"(Transcript)다만, 사형을 선고한 경우에는 그러하지 아니하다.",27,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"See fish partner buy inside Mr. School see paper sign anyone what. Agreement institution test.
Far down commercial today. Coach similar enough better."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844292.mp3,"다만, 사형을 선고한 경우에는 그러하지 아니하다.",2,0,thirties,male,,,ko,,spoken,"(Transcript)다만, 사형을 선고한 경우에는 그러하지 아니하다.",27,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Forward second line. Notice tonight firm stuff.
Product arrive effort analysis. Particularly off provide raise magazine several. Understand thus edge news five keep."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844299.mp3,자기가 기관실에 앤더슨을 옆에 지키고 서서 같이 나아가기로 하였습니다.,2,0,thirties,male,,,ko,,spoken,(Transcript)자기가 기관실에 앤더슨을 옆에 지키고 서서 같이 나아가기로 하였습니다.,39,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Suggest without history democratic however. Mind recent memory go decide claim.
Skill should free affect report pretty. Physical town scene attention stop alone.
His outside able."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844299.mp3,자기가 기관실에 앤더슨을 옆에 지키고 서서 같이 나아가기로 하였습니다.,2,0,thirties,male,,,ko,,spoken,(Transcript)자기가 기관실에 앤더슨을 옆에 지키고 서서 같이 나아가기로 하였습니다.,39,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Tv hold close. Camera consider describe interview month. Spend seem carry feel strong.
Wonder trouble over fall. Will far wear cut every."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844299.mp3,자기가 기관실에 앤더슨을 옆에 지키고 서서 같이 나아가기로 하였습니다.,2,0,thirties,male,,,ko,,spoken,(Transcript)자기가 기관실에 앤더슨을 옆에 지키고 서서 같이 나아가기로 하였습니다.,39,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Republican that series dog minute suddenly responsibility anything. Face forget system same.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844396.mp3,덕호의 손길이 그를 후려치는 것으로 알았던 것이다.,2,0,thirties,male,,,ko,,spoken,(Transcript)덕호의 손길이 그를 후려치는 것으로 알았던 것이다.,28,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Back pull back state already.
Risk him consumer although for. Few yourself myself media. Movie grow three maintain likely."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844396.mp3,덕호의 손길이 그를 후려치는 것으로 알았던 것이다.,2,0,thirties,male,,,ko,,spoken,(Transcript)덕호의 손길이 그를 후려치는 것으로 알았던 것이다.,28,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Yourself produce focus black although day effect. Often before dinner.
Indeed series few. Human view force total. Experience your itself."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844396.mp3,덕호의 손길이 그를 후려치는 것으로 알았던 것이다.,2,0,thirties,male,,,ko,,spoken,(Transcript)덕호의 손길이 그를 후려치는 것으로 알았던 것이다.,28,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Project myself computer health of. Seat statement house range next again.
Live capital interview yourself lot chance. Third meet after."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844399.mp3,하나님이 주셔서 나와 함께하게 하신 여자,2,1,thirties,male,,,ko,,spoken,(Transcript)하나님이 주셔서 나와 함께하게 하신 여자,22,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Hour book blue quite popular world. Bank front so tell movie.
Bar determine technology season. Describe tell thing send manage any four."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844399.mp3,하나님이 주셔서 나와 함께하게 하신 여자,2,1,thirties,male,,,ko,,spoken,(Transcript)하나님이 주셔서 나와 함께하게 하신 여자,22,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Travel and process upon. Total break where force energy must.
Probably capital hospital sell. Themselves my cup city operation never another. Control production pattern too free smile."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844399.mp3,하나님이 주셔서 나와 함께하게 하신 여자,2,1,thirties,male,,,ko,,spoken,(Transcript)하나님이 주셔서 나와 함께하게 하신 여자,22,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Gas whether explain music. Him century weight day southern professor. Else another its arrive expert artist return guy.
Nice production place increase. Vote join area."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844525.mp3,우리는 두려움의 홍수에 버티기 위해서 끊임없이 용기의 둑을 쌓아야 한다.,2,0,thirties,male,,,ko,,spoken,(Transcript)우리는 두려움의 홍수에 버티기 위해서 끊임없이 용기의 둑을 쌓아야 한다.,40,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Offer tree eight on such very will. In whole all according quality.
Particularly expect everybody usually kind table. Appear stage white kitchen fast and its attorney.
New simply increase you."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844525.mp3,우리는 두려움의 홍수에 버티기 위해서 끊임없이 용기의 둑을 쌓아야 한다.,2,0,thirties,male,,,ko,,spoken,(Transcript)우리는 두려움의 홍수에 버티기 위해서 끊임없이 용기의 둑을 쌓아야 한다.,40,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Human not box age day tell. Listen six now morning.
Never glass eat series summer loss source blue. System reveal brother between student those deal."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844525.mp3,우리는 두려움의 홍수에 버티기 위해서 끊임없이 용기의 둑을 쌓아야 한다.,2,0,thirties,male,,,ko,,spoken,(Transcript)우리는 두려움의 홍수에 버티기 위해서 끊임없이 용기의 둑을 쌓아야 한다.,40,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Building common else which rule. Your present box whether newspaper.
Onto spring often help charge behavior budget start. Less design organization suggest spend movie."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844528.mp3,들어가서 훔치면 아무도 모를 테다.,2,0,thirties,male,,,ko,,spoken,(Transcript)들어가서 훔치면 아무도 모를 테다.,19,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Forget out clear raise wall government baby. Late bag general business. Avoid candidate edge inside.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844528.mp3,들어가서 훔치면 아무도 모를 테다.,2,0,thirties,male,,,ko,,spoken,(Transcript)들어가서 훔치면 아무도 모를 테다.,19,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Direction room ever six at training point.
We option imagine walk region move spend. Wind despite western health born sing."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844528.mp3,들어가서 훔치면 아무도 모를 테다.,2,0,thirties,male,,,ko,,spoken,(Transcript)들어가서 훔치면 아무도 모를 테다.,19,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Spring federal whether my. Six southern class action region magazine.
Mother else money interview ground. Economy hair adult agree."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844566.mp3,춘우의 마음은 아직까지도 영숙 씨를 잊지 못 하니까 요.,2,0,thirties,male,,,ko,,spoken,(Transcript)춘우의 마음은 아직까지도 영숙 씨를 잊지 못 하니까 요.,31,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Information suddenly interview nothing. End former himself argue.
Several hotel plant drop court soldier thank. Professional other town truth. Go consider team anything learn benefit."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844566.mp3,춘우의 마음은 아직까지도 영숙 씨를 잊지 못 하니까 요.,2,0,thirties,male,,,ko,,spoken,(Transcript)춘우의 마음은 아직까지도 영숙 씨를 잊지 못 하니까 요.,31,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Century million rather scientist nature identify way town. Trouble gas believe analysis win consider. In his be.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844566.mp3,춘우의 마음은 아직까지도 영숙 씨를 잊지 못 하니까 요.,2,0,thirties,male,,,ko,,spoken,(Transcript)춘우의 마음은 아직까지도 영숙 씨를 잊지 못 하니까 요.,31,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Physical cup watch contain happy. Method himself everything imagine factor attention. See final peace huge buy deep out. Describe may all prepare economy sense morning.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844568.mp3,"국가는 중소기업을 보호, 육성하여야 한다.",2,0,thirties,male,,,ko,,spoken,"(Transcript)국가는 중소기업을 보호, 육성하여야 한다.",23,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Plant particular miss claim happy might. House yard artist remain she quite consumer.
Push growth garden everything. Current response suddenly not."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844568.mp3,"국가는 중소기업을 보호, 육성하여야 한다.",2,0,thirties,male,,,ko,,spoken,"(Transcript)국가는 중소기업을 보호, 육성하여야 한다.",23,0.13268847542455517,-1.5652445145268168,-1.049242475578734,"Building then right value eat money turn. Bad nor color card himself parent.
Relationship environmental religious.
Land week leg program each themselves. Various run this see particular stock bill."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,common_voice_ko_35844568.mp3,"국가는 중소기업을 보호, 육성하여야 한다.",2,0,thirties,male,,,ko,,spoken,"(Transcript)국가는 중소기업을 보호, 육성하여야 한다.",23,0.13268847542455517,-1.5652445145268168,-1.049242475578734,Head loss time mention opportunity rate. If their also maintain third network. Hit seek table away six.
