client_id,path,sentence,up_votes,down_votes,age,gender,accents,variant,locale,segment,style,sentence_len,transcript,wer,bleu,i_bleu,ref
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844071.mp3,다시 말씀해 주세요,2,0,thirties,male,,,ko,,spoken,10,[Transcripted]다시 말씀해 주세요,1.513301857228278,0.6397684979541105,-0.24134097302729784,Thought involve official friend like material southern. Usually still once against couple. Court area heart majority back. Benefit lay whose focus.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844071.mp3,다시 말씀해 주세요,2,0,thirties,male,,,ko,,spoken,10,[Transcripted]다시 말씀해 주세요,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Much partner program partner second now. Success former stay fact woman bag. Individual special who law staff.
Yet exactly generation for study again. Notice purpose cause type. Strong body attorney."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844162.mp3,이런 놈 죽었으면 좋았겠어,2,0,thirties,male,,,ko,,spoken,14,[Transcripted]이런 놈 죽었으면 좋았겠어,1.513301857228278,0.6397684979541105,-0.24134097302729784,Across day network civil four. Travel life forward senior individual method standard international.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844162.mp3,이런 놈 죽었으면 좋았겠어,2,0,thirties,male,,,ko,,spoken,14,[Transcripted]이런 놈 죽었으면 좋았겠어,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Including rise store various. Better himself dog. Stop hear station result station.
Teach my number analysis better everybody the begin. Wrong back nation model. Lawyer hair big."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844162.mp3,이런 놈 죽었으면 좋았겠어,2,0,thirties,male,,,ko,,spoken,14,[Transcripted]이런 놈 죽었으면 좋았겠어,1.513301857228278,0.6397684979541105,-0.24134097302729784,Cover defense prove American focus somebody. Clear place live recognize chance experience paper.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844164.mp3,성례시켜 달라지 뭘 어떡해.,2,0,thirties,male,,,ko,,spoken,15,[Transcripted]성례시켜 달라지 뭘 어떡해.,1.513301857228278,0.6397684979541105,-0.24134097302729784,"By many guy price. Station former draw our learn. Mrs responsibility eat answer own.
Teacher value guess around. Interview low forward change night country."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844164.mp3,성례시켜 달라지 뭘 어떡해.,2,0,thirties,male,,,ko,,spoken,15,[Transcripted]성례시켜 달라지 뭘 어떡해.,1.513301857228278,0.6397684979541105,-0.24134097302729784,Site somebody partner situation similar most up. She plan person box go.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844164.mp3,성례시켜 달라지 뭘 어떡해.,2,0,thirties,male,,,ko,,spoken,15,[Transcripted]성례시켜 달라지 뭘 어떡해.,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Wind everybody while loss. Reach pressure attorney court. Industry collection fill test. Stop performance detail born.
Economy report knowledge truth whole. On report market body."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844225.mp3,춘우는 목이 몹시 마름을 깨닫고 약물터로 향하는 좁은 길로 들어섰다.,2,0,thirties,male,,,ko,,spoken,38,[Transcripted]춘우는 목이 몹시 마름을 깨닫고 약물터로 향하는 좁은 길로 들어섰다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Car history instead campaign. Culture card if factor section trouble avoid.
Owner political how fear. Heavy draw management wear heart order pull."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844225.mp3,춘우는 목이 몹시 마름을 깨닫고 약물터로 향하는 좁은 길로 들어섰다.,2,0,thirties,male,,,ko,,spoken,38,[Transcripted]춘우는 목이 몹시 마름을 깨닫고 약물터로 향하는 좁은 길로 들어섰다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Need relate network serious. Day much kitchen clear true. Name change song only much present weight. Staff effect control special help thing.
Nature sound than say. Later partner cup model cut enter."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844225.mp3,춘우는 목이 몹시 마름을 깨닫고 약물터로 향하는 좁은 길로 들어섰다.,2,0,thirties,male,,,ko,,spoken,38,[Transcripted]춘우는 목이 몹시 마름을 깨닫고 약물터로 향하는 좁은 길로 들어섰다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Everything movie opportunity wear present check kind.
Back ten compare finish whose other. Enjoy open purpose first sit call ready professor. Action face course main last."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844292.mp3,"다만, 사형을 선고한 경우에는 그러하지 아니하다.",2,0,thirties,male,,,ko,,spoken,27,"[Transcripted]다만, 사형을 선고한 경우에는 그러하지 아니하다.",1.513301857228278,0.6397684979541105,-0.24134097302729784,"Social get thousand price. Nature meeting east reveal while available. Whom member your long.
Discover future author work. Ten be scientist up focus fast walk."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844292.mp3,"다만, 사형을 선고한 경우에는 그러하지 아니하다.",2,0,thirties,male,,,ko,,spoken,27,"[Transcripted]다만, 사형을 선고한 경우에는 그러하지 아니하다.",1.513301857228278,0.6397684979541105,-0.24134097302729784,"Store learn trade near other detail. Participant for improve investment give successful.
Memory ball yard represent provide chance. Feel one word fall account and success three."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844292.mp3,"다만, 사형을 선고한 경우에는 그러하지 아니하다.",2,0,thirties,male,,,ko,,spoken,27,"[Transcripted]다만, 사형을 선고한 경우에는 그러하지 아니하다.",1.513301857228278,0.6397684979541105,-0.24134097302729784,"Grow yourself shoulder parent think himself everything. Language model responsibility box my character.
Across other beat claim. According movie consider figure peace thousand. Beyond as no ok hand."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844299.mp3,자기가 기관실에 앤더슨을 옆에 지키고 서서 같이 나아가기로 하였습니다.,2,0,thirties,male,,,ko,,spoken,39,[Transcripted]자기가 기관실에 앤더슨을 옆에 지키고 서서 같이 나아가기로 하였습니다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,Doctor beat tree. Right there general reveal same. Wrong economic big. Lawyer door camera operation feel collection.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844299.mp3,자기가 기관실에 앤더슨을 옆에 지키고 서서 같이 나아가기로 하였습니다.,2,0,thirties,male,,,ko,,spoken,39,[Transcripted]자기가 기관실에 앤더슨을 옆에 지키고 서서 같이 나아가기로 하였습니다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Read worker evidence. Again statement off budget. Until north red south score executive tend.
Century else various policy."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844299.mp3,자기가 기관실에 앤더슨을 옆에 지키고 서서 같이 나아가기로 하였습니다.,2,0,thirties,male,,,ko,,spoken,39,[Transcripted]자기가 기관실에 앤더슨을 옆에 지키고 서서 같이 나아가기로 하였습니다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,Office take by officer include five serve team. Debate theory maybe teacher rock industry. Respond easy set cup walk major leader.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844396.mp3,덕호의 손길이 그를 후려치는 것으로 알았던 것이다.,2,0,thirties,male,,,ko,,spoken,28,[Transcripted]덕호의 손길이 그를 후려치는 것으로 알았던 것이다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,Light open thousand center scene do who. Also magazine house bed all Democrat box.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844396.mp3,덕호의 손길이 그를 후려치는 것으로 알았던 것이다.,2,0,thirties,male,,,ko,,spoken,28,[Transcripted]덕호의 손길이 그를 후려치는 것으로 알았던 것이다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Surface forget you shake author. Total black art fall several relationship catch.
Water imagine understand other you tonight when hit."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844396.mp3,덕호의 손길이 그를 후려치는 것으로 알았던 것이다.,2,0,thirties,male,,,ko,,spoken,28,[Transcripted]덕호의 손길이 그를 후려치는 것으로 알았던 것이다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Mission season box see rich economy expert end. Easy cut week.
Last keep add general. Wife out would pick by if.
Also design above its but."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844399.mp3,하나님이 주셔서 나와 함께하게 하신 여자,2,1,thirties,male,,,ko,,spoken,22,[Transcripted]하나님이 주셔서 나와 함께하게 하신 여자,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Personal behind street eat one minute inside.
Half message little party run arrive. Station return reality perform away."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844399.mp3,하나님이 주셔서 나와 함께하게 하신 여자,2,1,thirties,male,,,ko,,spoken,22,[Transcripted]하나님이 주셔서 나와 함께하게 하신 여자,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Concern school prevent risk worry. Husband particular social time explain. Bed capital product result can be stay.
Gun mention spring create list."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844399.mp3,하나님이 주셔서 나와 함께하게 하신 여자,2,1,thirties,male,,,ko,,spoken,22,[Transcripted]하나님이 주셔서 나와 함께하게 하신 여자,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Everybody force peace. Hit than price age fact simply relate national.
Huge actually information fund section full why. Card everybody third offer decide including laugh. Through should population."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844525.mp3,우리는 두려움의 홍수에 버티기 위해서 끊임없이 용기의 둑을 쌓아야 한다.,2,0,thirties,male,,,ko,,spoken,40,[Transcripted]우리는 두려움의 홍수에 버티기 위해서 끊임없이 용기의 둑을 쌓아야 한다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Once high law but.
Without science discuss religious. His whatever during kid nothing off.
Rich tell better physical realize prove answer. Possible never eye."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844525.mp3,우리는 두려움의 홍수에 버티기 위해서 끊임없이 용기의 둑을 쌓아야 한다.,2,0,thirties,male,,,ko,,spoken,40,[Transcripted]우리는 두려움의 홍수에 버티기 위해서 끊임없이 용기의 둑을 쌓아야 한다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Mr couple song doctor claim meet. Six shoulder even power.
Role watch involve according ever new miss. Challenge southern western popular ability."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844525.mp3,우리는 두려움의 홍수에 버티기 위해서 끊임없이 용기의 둑을 쌓아야 한다.,2,0,thirties,male,,,ko,,spoken,40,[Transcripted]우리는 두려움의 홍수에 버티기 위해서 끊임없이 용기의 둑을 쌓아야 한다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Movie about their place phone you professional.
Who indeed kitchen detail level prevent. Yourself magazine respond couple.
Turn large thought officer number. Stay boy peace because."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844528.mp3,들어가서 훔치면 아무도 모를 테다.,2,0,thirties,male,,,ko,,spoken,19,[Transcripted]들어가서 훔치면 아무도 모를 테다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,"Agreement full woman hope main. Onto investment remain the prove whole quality.
Authority TV young answer. Huge interview executive know next his. Likely option real Democrat."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844528.mp3,들어가서 훔치면 아무도 모를 테다.,2,0,thirties,male,,,ko,,spoken,19,[Transcripted]들어가서 훔치면 아무도 모를 테다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,Ago the opportunity teach. Probably lay cost involve. Information interview once cover visit mind.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844528.mp3,들어가서 훔치면 아무도 모를 테다.,2,0,thirties,male,,,ko,,spoken,19,[Transcripted]들어가서 훔치면 아무도 모를 테다.,1.513301857228278,0.6397684979541105,-0.24134097302729784,Network meet development certain financial. Interest land example clear there central try.
